,,¶º°³¶º,Toymong tv ÅäÀÌ¸ùTV,¶Çº¿ V (Tobot V),TV-People,SonicToy¼Ò´ÐÅäÀÌ,ibighit,VIVA DANCE STUDIO,Boram Tube ToysReview [º¸¶÷Æ©ºê ÅäÀÌ¸®ºä],Äá¼øÀÌ?½ÃÅ©¸´ ÁêÁê (Kongsuni?Secret Jouju),ssin ¾À´Ô,SBS Drama,With Kids[À§µåÅ°Áî],MBCdrama,GOT7,Maangchi,FRAN,RISABAE,ASMR PPOMO,½´±â´Ô,ÅÂ°æ TV,SMTOWN,JTBC Entertainment,Travel Thirsty,MariAndFriends,Boram Tube [º¸¶÷Æ©ºê],KBSEntertain,JAY PARK,[ÅäÀÌÇªµù] ToyPudding TV,STUDIO ONSTYLE,BANGTANTV,MariAndToys,Ä³¸®TV CarrieTV,BLACKPINK,GIRLS' GENERATION,MariAndKids,Ã¢Çö°Å¸®³ë·¡¹æ ½öÄ«ÆäKPOP COVER STREET KARAOKE,»Ç·Î·Î(Pororo),ALL THE K-POP,¾Ç¾î À¯Æ©ºê,PONY Syndrome,M2,¼­ÀºÀÌ¾ß±â[SeoeunStory],[Dorothy]µµ·Î½Ã,iKON,starshipTV,¾ç¼öºó,¿Í½ç¸Ç-Wassup Man,¾ç¶ò À¯Æ©ºê,¹êÂê,4Minute Æ÷¹Ì´Ö(Official YouTube Channel),Stone Music Entertainment,jypentertainment,WINNER,Mnet K-POP,ToyMart TV,²ÚTV(Kkuk TV),GOD-TUK,SBSNOW,[Awesome Haeun]¾î½æÇÏÀº,ÇìÀÌÁö´Ï Hey Jini,MBCkpop,KBSKpop,Àç³Í,Mnet Official,³ªµµNado,SEVENTEEN,¿µ±¹³²ÀÚ Korean Englishman,Àá¶ã TV,µð¹ÙÁ¦½ÃÄ«DeevaJessica,°ø´ë»ý º¯½ÂÁÖ,µµÆ¼ TV,DramaKBS,MBCentertainment,ÇÃ·¹ÀÌ¸®½ºÆ®,Sungha Jung,JTBC Drama,JFlaMusic,Å©¸²È÷¾î·ÎÁî,waveya 2011,SBS Entertainment,2NE1,woolliment,TOY GUMA,Åð°æ¾Æ ¾à¸ÔÀÚ,The World of Daveµ¥ÀÌºê,ÇÎÅ©Æþ (ÀÎ±â µ¿¿ä?µ¿È­),Robocar POLI TV,officialpsy,µù°í ¹ÂÁ÷ / dingo music,º¸°â TV,²ÜÅ°honeykki,1MILLION Dance Studio,1theK (¿ø´õÄÉÀÌ),BEAST ºñ½ºÆ® (Official YouTube Channel),ToyFamily,EBSKids (EBS À¯¾Æ),Lime Tube[¶óÀÓÆ©ºê],lamuqe,TWICE,BIGBANG
2018-12-28 18:28,109,192084,407131,256099,234219,379020,907722,32473,2210793,522633,11840,319395,336902,356456,70849,36374,111169,14387,65869,51277,178075,1455235,552741,294007,199969,264720,360368,31567,1256040,43984,309310,263870,161596,2568409,157,277817,177745,364132,272654,43947,23885,276439,283661,134133,322452,126651,88228,14247,43004,60989,27968,621434,818117,255041,828078,230952,106650,52372,326545,140899,277983,377177,220770,31242,623044,41998,116850,77383,173254,82519,111653,163776,375211,793039,51211,41225,368521,253791,157671,41834,503282,51264,21359,155471,23663,39296,711719,289028,132491,78186,206744,20582,520398,1539940,15847,157259,466102,409304,7928,140883,300649
2018-12-28 21:28,110,233291,361647,229781,191951,371701,722448,27136,1924220,468857,13553,261749,370138,369160,65270,30691,115566,13318,62440,66253,274932,1232126,494752,282454,256606,224156,330760,29349,1161845,73035,254312,254744,146104,2142068,77,234939,203506,304009,227859,63613,23189,243402,272174,162807,296061,112191,99646,86585,59813,59798,23861,580521,781063,233526,725058,197960,142101,81431,322407,112460,303591,302998,189315,42150,590422,52051,102844,77119,228947,84181,157843,224466,346986,756618,64884,33970,367334,274648,140532,37358,410231,44718,19548,140588,27015,46840,556137,236223,130014,79987,356626,21325,492704,1482925,16351,105816,368061,372296,7856,95505,281383
2018-12-29 0:28,111,177072,282285,183655,121785,238962,438477,17825,1403159,364176,8759,168487,204528,273447,47671,19396,84536,9840,26386,41074,181338,609872,304603,166565,188708,188909,264591,13634,759030,44744,122995,147043,143374,1231730,101,155806,239039,295628,142315,56568,12194,135348,248643,98659,178180,60198,66390,104540,51545,46172,12472,283850,329697,110713,399540,141917,74164,72183,211216,87666,270902,204720,114940,27934,346204,33588,49825,47257,158048,56086,88920,219631,276587,537087,41011,21965,214909,158335,74851,23572,188193,27057,11724,89621,19379,29051,445621,202618,100700,49246,219754,13687,256034,712520,8815,83292,375899,302039,4851,46247,137014
2018-12-29 3:28,112,270342,442744,286059,158444,362026,547522,23227,2363482,576393,11956,208403,396664,318007,61372,23716,128457,13103,47151,56515,201657,849960,389200,291714,304899,279572,340744,23065,1160279,51283,167062,233955,180613,1794397,49,313163,-139653,302342,189670,28116,20326,210599,348579,153691,231987,90321,109086,115743,55897,66883,9582,418955,578599,148471,579693,254217,173103,34261,264397,-93202,330846,255070,237838,38944,506060,43062,65280,66584,209928,58187,87452,267168,336695,757690,57583,28701,196265,245764,104205,28737,285151,29663,14390,177332,25860,38861,585779,251746,204937,57093,255638,16637,229184,1059955,5235,92008,402503,512318,8180,90865,188255
2018-12-29 6:29,113,429111,459612,257548,289076,692568,1178356,54364,2943105,571241,16569,430468,401831,495173,94106,48855,266889,20983,156136,86626,151847,1689981,700231,536844,314599,383808,455336,40529,1889441,67694,347004,278916,164109,2278238,184,349976,891535,238921,301716,91664,38502,321108,367598,301596,327430,159431,168758,118017,45522,136055,53326,-7447801,894714,281110,-4018326,348995,117387,140791,428632,325619,374744,421714,867376,38359,849347,71836,124228,108685,127971,68533,130251,275754,514708,985458,58579,51764,651393,621108,176454,69845,571306,76042,25167,272814,49070,66717,804590,336039,226179,94130,600446,26170,1165439,1900505,23687,194991,425479,490505,10918,113232,404297
2018-12-29 9:28,114,150562,171439,78665,137288,281935,729351,21092,1314033,231823,7470,215593,148687,265359,35343,21903,102956,11456,86721,39082,22834,783494,304277,244527,92713,127588,188335,18421,615150,22295,157513,100567,27130,1015674,110,183897,144396,65606,121309,21124,13317,136769,195876,109292,128864,138466,77369,65313,27102,54237,25143,251436,392805,146745,563085,325382,37293,53950,218835,52393,124393,254507,454638,15841,501268,37838,73988,61811,30253,49715,33942,38612,370888,704504,31890,38103,425441,254962,105702,55915,417142,47204,18216,195820,18522,38235,458003,233374,255092,54439,165872,19212,690981,1307419,12745,118760,176663,370169,7010,48732,248453
2018-12-29 12:28,115,144819,216334,115740,201124,340503,1218426,33621,1775547,400564,6852,300330,280002,349461,50268,37794,117649,9529,92334,34942,34562,1336982,408110,364968,140215,173607,245251,39664,779571,25327,259492,167373,38638,1403894,94,336881,153245,109904,184176,20634,17400,184205,128217,117050,198108,92798,42662,27003,11354,48617,40385,352915,648772,85043,337288,194577,23577,27329,129106,33298,94507,154149,259203,7333,268501,15155,52864,34515,34328,30374,17422,43311,222874,411571,14227,23974,252697,130452,60789,40029,229684,29063,11961,115979,9289,23785,437280,169728,130304,29531,86177,9961,408744,824430,6650,73556,126479,269132,2697,42396,141483
2018-12-29 15:29,116,160718,439417,325177,213424,284811,1114062,29556,1955908,581860,12669,219333,325493,389641,70431,27839,88830,9570,67238,50353,340845,1375614,530404,283357,376469,247250,319340,29346,998612,68831,247203,231594,239983,2268539,107,390065,287941,461223,249033,59130,17199,212702,319106,155740,303893,115398,59862,94241,38787,48085,33987,544640,887902,176576,584816,259453,142942,88945,358198,115151,420394,273104,590623,46455,674381,41910,258386,56683,226762,73947,138411,329335,385179,938997,83499,38647,452336,265094,217053,43723,319246,43306,16716,163054,23901,49984,993533,337541,188192,75054,671250,20157,549870,1551947,13969,139164,487086,512137,6860,99119,295280
2018-12-29 18:29,117,241463,361573,283204,182526,384075,748815,25162,2499551,701836,13713,236617,402406,335447,57313,36513,109703,16260,71246,78980,280850,1103532,461753,233363,262515,323294,440578,33239,1331928,63978,289233,139895,219532,2038324,109,248207,232693,383450,225306,62989,26491,284741,389857,222325,309254,121464,95032,120878,77433,71672,23267,515236,689651,250253,791368,253570,116315,102812,301204,118252,495201,372638,952935,50792,585673,44183,271583,83184,319595,66439,126911,257730,317412,819428,70906,31850,371478,356679,228577,44333,398554,52265,22404,177721,26347,42813,705591,290015,118588,69035,520735,40785,471304,1318655,12358,154891,614215,571770,7137,86052,259093
2018-12-29 21:28,118,193399,327961,209018,161840,301570,598840,22307,1596093,453254,10637,174539,245131,303697,51714,27000,87927,12476,59033,59506,219651,897522,393061,223072,209399,218364,301215,21669,896700,48778,181293,114823,167752,1552698,76,205967,194767,300674,187097,59297,19805,197188,258782,208065,233549,83083,76850,61932,56386,54229,20214,458355,595212,136130,547240,150921,103258,70837,249852,86334,331044,289642,649176,37334,494121,45567,149475,64698,252964,51289,103918,226396,282954,706135,78006,25236,299515,273730,131198,30063,285520,36660,14969,135652,21067,36136,490095,208235,133613,60699,246868,26745,415144,1184104,12247,83058,359104,365535,6199,64792,201995
2018-12-30 0:28,119,298095,476429,324030,202692,396769,869929,31452,2415313,712615,14760,206338,362863,399076,57672,37113,138191,47678,56276,99186,287000,1102554,515695,316337,334155,296511,407049,26204,1238061,63803,238263,166041,249518,1956800,65,298744,292778,437411,235871,110301,25683,249885,420907,247855,297682,104877,113471,86638,86744,88688,24332,532448,701941,206019,662481,242896,177725,98534,346180,137041,484892,396674,692079,52200,601854,65316,161619,77967,301826,59368,141380,305084,363816,894567,118692,32857,369932,324638,178561,35692,318014,45801,19061,206816,30379,46869,774368,285270,194356,69929,436666,31529,573083,1411839,12448,131126,542031,549343,8807,78671,284191
2018-12-30 3:28,120,190051,307391,185286,117145,331391,451355,22325,1604063,436441,8715,118859,318940,223014,32574,20819,91681,71803,33891,60409,137516,704875,384268,221909,195815,208702,248024,16085,954022,36328,152479,113400,127231,1277695,87,204710,162176,193846,147942,46364,17926,169096,252552,148298,182965,69918,76570,46630,40068,55601,30696,589253,423947,200042,756709,344187,244002,93035,187913,71687,258176,272196,456789,48439,694645,65227,109474,48536,156764,31872,67080,167833,218016,667204,112991,20147,208124,374145,193880,44343,361306,50387,18399,265817,40504,93746,806257,182599,127963,46527,523587,16148,362985,1443081,14568,190525,517764,567205,9881,89065,303876
2018-12-30 6:29,121,404119,501855,238983,272964,634522,1319027,42787,2953738,670084,14993,342832,404358,408278,79342,67158,277497,113992,-227288,229656,126690,1583040,785759,518264,276535,354523,407469,38115,1924409,57803,355419,211938,128507,2331443,134,367805,296254,206359,312753,53106,39680,340523,360916,383400,357792,162074,173848,71495,49204,123561,27223,-12349360,898897,158217,509745,270244,80617,60932,349473,134165,298915,587094,883319,23104,496540,52668,213687,92967,119193,51662,88185,78617,399880,1636001,149732,46461,541639,254056,138340,37043,285486,42565,16608,200715,26382,65478,428785,306249,282316,89843,278139,34350,814854,1152609,11312,114385,241035,307433,7420,54812,221692
2018-12-30 9:29,122,256253,265853,182821,255480,420822,1193981,37947,1798608,396650,15784,357167,271556,487910,50919,55973,172354,66294,128714,103577,72467,1274392,643162,373401,181038,167646,403039,35505,951078,33246,269780,144500,101910,1333861,147,364680,207788,185654,216206,52322,25157,251892,219110,213101,198096,140623,88708,55852,58189,110028,37401,390766,603144,137466,582398,339687,53740,65371,281473,54420,158999,468913,419261,22845,553347,46489,141168,65666,62736,65670,55106,75982,502142,1472399,70073,43482,555813,216243,134725,59517,331040,46967,19608,210001,22371,68551,550252,320698,250170,62317,235566,30581,629758,1342824,11598,150433,381725,382897,10417,51178,245203
2018-12-30 12:28,123,82387,122136,69963,126889,210177,744833,18915,1071032,234092,3785,158027,160537,215023,28583,34173,73007,12082,52663,30450,23254,796273,284116,236059,91446,100753,175253,21546,500187,13237,165046,77050,26984,774748,71,203075,77020,73265,120056,17332,9810,118142,120140,88976,109113,91831,42540,26588,15890,33096,24029,208955,404434,73703,317011,197570,21941,25290,118448,26221,85057,228236,230985,6683,248751,16671,81468,31900,23245,29833,15323,26874,219264,569461,23165,22354,268749,117587,65394,36584,184181,29257,11549,117030,10381,35935,384331,157637,134410,28887,89706,12482,378656,769490,6786,79059,173065,241164,3261,28841,143024
2018-12-30 15:29,124,150213,377886,270816,194444,320094,977428,27312,2158080,620572,9296,190385,293977,311210,52601,49247,98669,37363,58231,70850,239317,1180908,505546,268836,291792,273036,357882,30126,1114721,45592,264847,159928,187489,1800794,83,328230,165843,372624,219193,44743,18868,220980,346535,132069,235112,113451,67919,109202,42881,52864,29171,455817,720823,161333,601623,255701,127119,46738,266364,83518,382037,424802,658839,35130,512792,35071,146665,60473,197109,60194,84279,220446,318346,1142828,106368,31407,391606,234273,155949,45538,269656,45428,16241,190395,21502,59238,894218,295908,182333,63739,343052,19384,486422,1288212,11199,161553,509496,563265,5684,68008,253580
2018-12-30 18:29,125,221128,472979,334648,223763,423726,969906,29904,2583420,678904,13962,198904,348311,349668,71193,49301,133975,43486,58473,110677,377208,1274709,598347,288652,315639,335155,408414,32204,1497977,66223,286701,149879,238734,2322101,99,318944,239683,446551,273049,72226,25133,279987,395872,176866,350160,120769,97016,102290,79583,65421,28933,599891,865567,219936,748347,267529,155414,65183,327921,130358,467312,580534,759361,56881,664621,51084,168034,82384,314508,67719,159370,283942,329727,1471670,132789,35052,424354,313814,185225,39684,312331,49087,20863,209747,32122,67289,876127,345477,172924,77810,384823,23947,456631,1569632,13745,180591,549997,566567,7424,97499,300126
2018-12-30 21:29,126,171110,302115,217086,158871,297443,542061,23707,1684285,415146,14160,163072,197030,257564,39527,31209,116130,46262,43955,86720,221373,851839,437453,216246,198799,201188,298004,16654,988324,43961,180115,90798,164913,1616450,86,180982,149766,262981,180299,62025,20322,180091,245596,157018,232604,76725,72501,48631,60322,60757,17063,446809,558569,151976,482004,167593,121495,67979,222465,75681,289614,382309,416368,34129,458809,41914,101691,59873,221388,44662,170506,211178,238824,1157331,94480,23388,293194,231250,121342,26773,205212,31504,13438,149240,21120,38167,460013,188247,111090,51465,213890,17435,338103,1016624,9426,119649,344338,361215,6310,54586,198877
2018-12-31 0:29,127,268395,481573,301769,193460,468471,745297,30127,2216004,664593,28061,202385,307632,354942,55287,42431,156443,46839,70183,120245,293127,983128,553623,314084,297199,308591,527442,24118,1411855,49280,216064,118075,244875,1689120,54,277266,203818,420488,224691,117001,24640,246032,414314,190683,256084,97924,115372,52368,103496,81616,21691,505770,633866,161006,594501,259768,180950,152916,304211,105741,454424,422744,519382,49020,567105,78654,112427,74802,311121,58965,195554,342462,327191,1529183,163128,31404,349072,286377,154652,35727,237438,43749,16484,218088,29660,50162,742847,282631,195025,67908,321977,25008,533497,1339695,11534,163903,498128,522154,8941,75049,246920
2018-12-31 3:29,128,298052,431421,279476,190143,487765,722787,31230,2392023,552848,26371,175743,294754,325507,43592,39425,173290,48613,76419,117027,186151,947526,515487,317611,259634,284995,600099,23193,1369501,44770,224489,121235,178714,1687316,122,294280,209808,286785,227998,68153,23357,210361,374281,210647,225611,92968,117817,41426,74590,85128,25279,495160,568417,151613,569932,264608,132636,161654,276536,94815,334688,406944,490677,41089,554819,102400,104051,68138,212650,51440,145104,243746,348655,1462059,192086,30875,329152,271753,144873,35719,227032,37284,16313,228284,29985,51198,672215,261611,169732,65384,384445,23629,479038,1191417,9726,168791,389648,486329,9559,65403,222951
2018-12-31 6:29,129,517298,498723,252721,329955,791271,1303292,46043,3147613,625450,39446,465218,380092,542556,85329,68295,342875,86203,266580,200640,132701,1736081,874855,572575,264538,317255,816336,41311,2085513,59420,379622,178733,139624,2088394,170,465403,306112,238897,352083,76363,43817,503136,381310,402173,377356,180420,183072,64393,78697,167831,43104,786036,956930,238132,876181,486184,92143,195392,406414,117403,256675,611779,788188,39270,888455,186003,166940,107736,112373,74357,139814,130409,605356,2320771,164705,54020,665578,382615,216235,69057,458224,65346,28289,346614,40395,79047,779111,360118,321110,103316,442012,37897,842449,1865260,19356,257667,408327,642831,15454,90089,381321
2018-12-31 9:29,130,148919,164494,78335,141841,279345,730123,21476,1126447,247642,10104,193080,161727,238756,28782,29133,102634,17903,101336,56083,19480,800551,322852,257843,85807,104214,250217,21814,666655,18012,168046,79146,26497,758155,94,225960,88813,58427,130675,22336,13230,168325,132231,115618,126817,88172,47426,25889,23689,54756,25980,246059,367121,79072,323729,231701,14749,35091,136140,28790,80678,207746,220215,12393,299290,40438,59469,36062,16421,30731,29220,20139,251428,673740,32832,22754,245386,123454,70961,35212,189316,29868,10220,152301,13315,27032,334335,163332,169059,33024,104105,14845,399133,805022,6528,67419,116426,273321,5989,27762,140814
2018-12-31 12:29,131,104995,174488,89852,144474,284220,853026,21721,1236064,292716,7671,203248,177843,225455,34770,33768,86012,13806,90707,37392,37323,896844,327747,269977,106373,116394,248195,24101,616514,18897,180822,89719,37754,944989,66,265215,102218,91281,137929,21224,13440,169475,144860,92806,145192,99233,50129,25873,19525,39412,29003,275986,469496,91312,348873,224608,20960,33974,140996,38663,112603,256270,214965,10605,300127,35405,69880,37332,44941,36198,29450,45186,240150,691565,35698,27284,238149,133204,80955,39941,189933,32802,13613,135179,12435,32407,491565,165377,157224,35344,97146,11514,432909,929966,6758,87378,135858,333169,3709,33448,161737
2018-12-31 15:29,132,158289,408681,267204,209612,364624,988598,27203,1805022,541215,12724,213920,325670,318402,93628,38517,98952,24963,76918,63218,187907,1114747,528848,260824,214509,256559,418480,31481,1223517,41135,254436,133512,192046,1817440,119,331415,171118,326957,236823,43601,18694,238260,341063,146515,269425,118163,64073,52165,41654,49342,27494,539166,732620,152673,596660,259872,93802,56506,249001,94538,351110,401046,315677,27067,525802,54654,112838,51182,184055,56967,93495,198990,343028,383334,91874,34262,330830,224391,208838,42896,257552,44666,18652,205599,18781,42806,815190,263269,165489,58743,199486,15153,483859,1297383,11897,156733,433876,568395,5612,73853,250533
2018-12-31 18:29,133,185715,414643,262542,193678,321209,876410,26451,2048416,514549,13124,150401,260156,282025,105398,33885,107612,24604,74929,70028,195332,1142964,521558,231568,207940,247142,385930,25423,1221208,42195,230276,110679,202155,1971030,67,250071,155148,312612,249346,51375,19964,245773,309704,166509,307096,99682,79630,52012,56028,45510,23233,576366,755990,178397,608615,204532,101341,66941,252379,94669,337261,411521,305016,35131,567805,59934,115402,59096,222812,53613,112551,211859,292723,846065,100063,32865,304865,250063,162503,35204,229673,40690,16842,185813,26847,42801,642986,230582,144111,60818,201207,15238,436241,1285604,10924,149833,411079,465161,6442,80195,260007
2018-12-31 21:29,134,130654,198843,145038,127309,191744,391241,14203,859409,247268,15469,119053,217385,217621,51401,21508,69666,12929,51220,47081,135782,626797,345894,143571,139673,126851,271353,14067,581319,27367,114433,57780,123266,1028430,55,146846,97366,220057,144255,51538,16482,174578,175920,91081,119067,57965,46827,27014,43848,33515,14270,358204,437466,108596,351696,119244,83903,49217,178350,51243,177836,224397,164944,26304,356537,38882,56426,36628,153486,36871,87635,148669,222256,527397,54439,23436,202207,150159,95808,21273,125086,23589,10802,105810,22999,25830,309285,141189,85909,39336,117645,10438,259121,801795,6872,72956,268119,263742,4385,37169,137976
2019-01-01 0:29,135,232723,454591,295312,142972,295998,681495,24710,1651036,319411,12410,146042,315506,289807,45227,29897,114246,23951,-279064,75608,181374,915606,410396,187206,200894,242023,195054,18010,1009859,47842,198192,87514,185865,1453706,109,236698,7250,305873,214265,74781,15456,206407,284866,151604,107487,66388,97020,16840,57729,50320,11422,404660,324740,181603,451070,175982,125179,62576,198014,70235,361312,315218,239409,32626,448455,78971,102678,48129,183136,43040,123846,-37375,224644,656725,122281,27411,245944,213305,157896,27240,156638,30139,11782,191336,10344,38064,508682,178104,226476,57603,113288,18838,290912,1189903,4365,222934,370413,413665,31919,42246,163902
